Date(UTC),Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count,VelCur1yr,TxCnt,TxTfrCnt,TxTfrValMeanNtv,SplyAct1d,SplyAct7d,SplyAct30d,NVTAdj,NVTAdjFF,CapMVRVCur,CapMVRVFF
02/08/2021,1752.87,287171,237519,168122,22.69,528317,370797,355610,212876143856,78973896198,380557.1218,137167956,1275739,304,16.08330488,1275739,804757,12.65186377,20141788.53,31873946.31,43593797.9,13.65334768,13.15411704,2.120144788,2.042622318
02/09/2021,1772.05,303291,248994,178824,24.5,539343,375842,373290,233573642120,79167701041,378192.1621,137346091,1327544,307,16.12196919,1327544,820235,8.367030396,21791976.22,32613307.58,43275428.13,22.66028186,21.83088443,2.121238707,2.043598457
02/10/2021,1743,303384,247452,184409,22.37,545138,371874,388241,213088755493,79638181587,379900.8951,137533543,1320357,299,16.16491336,1320357,805467,8.626791064,21460064,31234316.18,43203135.99,22.50774328,21.68381893,2.095148078,2.018452539
02/11/2021,1787.69,293919,237047,176555,19.14,535331,383053,353903,175206973615,79245756715,385283.5901,137727182,1270521,286,16.18086301,1270521,808527,6.901323557,20754052.18,30419811.37,43108696.62,27.93215945,26.90841337,2.11923217,2.04155985
02/12/2021,1844.84,294371,233356,183240,20.05,525546,377478,355812,180073474689,79663712564,394544.4684,137913054,1290300,294,16.21685292,1290300,823714,8.682591221,20792311.63,28187263.48,43162688.66,22.01748236,21.20941239,2.149015995,2.070144339
02/13/2021,1817.48,283012,232547,174827,21.08,497216,358700,348403,188806380037,78462217650,388371.9376,138092293,1252364,302,16.23728526,1252364,795244,6.180514155,20321015.01,27886198.01,43220246.8,33.31567193,32.09080677,2.116252384,2.038447446
02/14/2021,1802.96,268986,219172,172124,17.45,475906,346296,321152,150406446159,79934298329,397958.5405,138278465,1206665,290,16.26788194,1206665,777046,7.878315653,19412226.03,26980930.96,41988766.13,29.64273473,28.55257716,2.101632236,2.02434145
02/15/2021,1779.4,276060,219069,162266,20.98,483580,333114,317900,178714935402,79211489509,397183.1821,138430144,1210500,291,16.30710005,1210500,740647,9.207394088,19388882.55,26996481.97,42006362.04,25.30338842,24.37274897,2.076662298,2.000284231
02/16/2021,1782.83,287173,227669,183772,19.7,504943,365116,344632,173040148593,79165657916,397159.1304,138608964,1217916,282,16.36066516,1217916,773733,12.37479316,20081066.47,27637842.88,42044645.22,19.19278823,18.48691576,2.055988586,1.980373426
02/17/2021,1851.14,272675,226429,166113,20.37,514955,370631,332789,173353196892,79955215518,403378.931,138774226,1258503,291,16.38950011,1258503,796612,8.359371816,20872818.64,27065564.49,42478960.84,24.06269754,23.17712133,2.090226684,2.013300354
02/18/2021,1939.61,297137,244071,180679,21.52,534220,372884,371730,183087330179,79022912660,395667.3644,138949120,1298425,310,16.43421444,1298425,803485,10.04403683,21404114.18,27292332.29,42950367.65,19.9931593,19.2574138,2.136779098,2.058145922
02/19/2021,1957.47,303809,247546,189391,22.11,560058,395536,378085,186185551001,80348254313,409076.0251,139134599,1323618,305,16.46640613,1323618,813689,8.268333096,21959443.24,27531196.14,42922647.97,24.85700652,23.94375581,2.141095561,2.06243134
02/20/2021,1915.12,308321,248359,195607,22.8,563400,393478,391425,201536365984,79253329738,402686.421,139329544,1337507,288,16.51032252,1337507,798609,9.034999601,20879328.37,27691641.69,42370286.6,22.52714132,21.69883738,2.088410818,2.011621718
02/21/2021,1935.14,290252,237718,181426,17.79,526308,373490,344389,144972264178,79171256964,394283.884,139523509,1233518,307,16.54231945,1233518,748889,6.683845355,19321111.18,27592402.95,42270039.42,34.00909085,32.75913878,2.100145899,2.022958251
02/22/2021,1778.07,282942,238428,166585,30.31,523305,355070,366417,272678365073,79374067746,411064.5227,139693479,1312178,286,16.62927041,1312178,767580,15.16963371,20616110.31,28324220.13,42439867.77,15.3192371,14.7564559,1.96890599,1.896574498
02/23/2021,1578.19,263356,215021,161385,38.4,505458,337508,363297,373797248353,79485929271,408130.2134,139844661,1302882,313,16.74706131,1302882,724862,21.83173562,21432258.73,28718256.62,42451056.25,10.39854035,10.0165327,1.810308439,1.743803751
02/24/2021,1625.17,287056,233666,176390,20.61,519780,367963,352260,210130693063,79139574634,416083.7354,140027330,1285208,297,16.79857836,1285208,774572,10.76171402,21962096.72,28796383.44,42550028.1,19.28078619,18.57251024,1.858480525,1.790209603
02/25/2021,1481.88,269072,223682,167521,15.79,504846,358198,331626,165093586374,79546954198,413567.4142,140218479,1232758,289,16.83070954,1232758,749563,9.988359892,21303364.42,28728821.21,42321851.69,22.20517683,21.3891844,1.7562931,1.691753111
02/26/2021,1446.1,266926,215761,172947,14.88,507300,372230,324477,158443481334,80020278811,415820.2382,140391055,1236241,290,16.88004973,1236241,748457,12.22979368,22016716.79,28396179.61,42780350.97,17.77631791,17.12292249,1.715127324,1.652085228
02/27/2021,1460.23,257745,206017,168652,11.51,501320,365786,322499,118466010557,79525213088,419010.0404,140558064,1202432,301,16.90666728,1202432,741755,7.467025404,21639997.41,28176936.1,42843468.73,29.85816451,28.76059486,1.727529748,1.664026708
02/28/2021,1422.58,243967,195620,158566,11.56,483032,350796,304570,117851797297,79011076084,418148.8532,140716944,1179859,298,16.98495097,1179859,740046,14.24115522,19232022.5,27903337.17,42743627.08,17.53680558,16.8924555,1.701492195,1.638974729
03/01/2021,1571.49,266664,214668,170946,12.29,493028,368935,303377,118599353229,79006491494,419972.242,140878498,1185925,290,17.03859056,1185925,745499,11.28817892,20490168.49,28346248.65,42421739.22,21.10064017,20.32497809,1.820016502,1.753112476
03/02/2021,1488.67,273567,209300,184509,11.92,512730,385980,314116,124935317747,80204963191,423581.9243,141037554,1240182,310,17.08589957,1240182,764665,11.14472375,20803554.98,27779688.04,42440431.25,24.04883466,23.16470293,1.753753486,1.689278466
03/03/2021,1568.65,280421,222477,183985,12.94,485752,356110,324092,130985895074,78387565954,408669.6429,141193510,1235048,308,17.12009309,1235048,754183,8.255968554,20950224.14,27720756.97,42655890.81,30.16840894,29.05788045,1.832851116,1.765382083
03/04/2021,1538.37,268046,217433,173686,11.13,510197,367971,332369,112789006531,79305219314,413048.9933,141352767,1234903,329,17.15038803,1234903,798278,6.90967107,21686280.89,28371881,43414315.65,29.96832033,28.86501034,1.775513463,1.710146377
03/05/2021,1529.75,250214,207555,160543,13.93,450403,331034,296518,137793802658,79958598303,424898.9037,141496230,1208640,290,17.17885056,1208640,740267,7.588157441,21023939.92,28274143.76,42160502,29.63063841,28.53746483,1.768987307,1.703723436
03/06/2021,1651.48,231306,186740,155046,11.16,475945,344486,308059,99200636716,80181267152,437561.5037,141653753,1160519,289,17.19649733,1160519,753856,6.372605313,19963396.94,26480229.01,41488657,32.60867876,31.4036706,1.87238487,1.803193503
03/07/2021,1726.33,227039,187223,148661,15.3,445634,321681,297600,132472579830,79493606924,432345.8003,141789986,1180104,293,17.25621156,1180104,745582,11.48573042,19350731.93,26768845.53,39190803.12,18.49984437,17.81544496,1.917559981,1.846620092
03/08/2021,1834.48,260988,218286,164617,16.38,478301,350635,311681,137159601599,79774629929,434026.8071,141926066,1216417,307,17.28652827,1216417,766454,8.020018392,20560870.66,26310848.45,38853383.52,25.19458159,24.26224785,1.992889829,1.919142288
03/09/2021,1872.1,282852,234554,181951,16.16,514848,380184,334657,140390240389,78853248198,429447.3496,142079747,1275347,336,17.29500962,1275347,803103,7.887085799,18908880.32,26505682.48,38465279.56,27.34943722,26.33682744,2.012201452,1.937699924
03/10/2021,1795.63,299300,256110,172461,15.34,526230,391060,328374,134143820746,79578457910,432057.6987,142230307,1256065,298,17.31134218,1256065,798149,7.173004765,19025637.26,26052714.23,38636938.63,29.11645333,28.02297626,1.957130552,1.883629931
03/11/2021,1827.06,299592,254502,171346,15.1,542036,386038,354712,132247327143,78909846121,429179.5044,142395729,1284767,301,17.32628969,1284767,852985,6.048764461,21136239.72,25817181.71,38685211.01,29.14648186,28.05173179,1.960546968,1.886908272
03/12/2021,1767.77,290122,236839,181345,18.13,530930,393232,354326,171780234615,79389044621,426231.8747,142566349,1325679,323,17.27712995,1325679,839719,9.206022487,21078426.54,25434893.13,38486756.36,20.02391574,19.27651139,1.911397735,1.840053699
03/13/2021,1921.18,273927,227489,170900,19.31,524815,379079,357999,162674252399,80020449998,436440.2978,142737891,1293352,312,17.21364724,1293352,845488,4.755802291,20128968.67,25317437.27,38472328.05,38.07113762,36.65183076,2.032629907,1.956852671
03/14/2021,1848.69,285888,220807,184109,17.26,525433,385416,343535,149068956179,79905655379,446680.906,142901791,1277890,346,17.20733734,1277890,844362,4.272144794,19590473.06,25316993.01,38316535.01,50.37527123,48.49654013,1.981180953,1.907293385
03/15/2021,1794.83,290621,243897,172685,20.4,528025,383969,353398,189463051239,79051271908,439958.3667,143067186,1321388,320,17.22051162,1321388,850614,7.208861918,21689252.69,26659345.32,39035372.77,23.61267925,22.73197399,1.891518724,1.820968895
03/16/2021,1805.64,301540,244562,185046,20.6,524909,379074,354966,188700812770,79837150538,447640.4158,143232559,1308992,300,17.19243128,1308992,837298,6.590412368,22669531.26,27349188.47,39508090.41,28.47183324,27.40984809,1.885889117,1.815546395
03/17/2021,1823.03,282597,234799,173164,22.21,510500,365578,355053,193802222899,79543048766,451434.9381,143401565,1272298,322,17.19402019,1272298,829697,5.825483894,21669027.25,27577314.92,39578482.97,31.92622233,30.73580314,1.898700447,1.827904428
03/18/2021,1776.16,293591,244714,176293,19.61,536796,366379,385862,177580645455,79540830307,445481.0982,143583060,1299760,298,17.20157157,1299760,841985,5.379055618,19953734.27,28493185.47,39591445.88,33.50071078,32.25064122,1.860420813,1.790999736
03/19/2021,1809.76,302910,248371,190104,17.67,528266,383564,356470,158800115050,79775838240,452384.3821,143759198,1291231,290,17.20070964,1291231,844687,6.205775334,23277395.87,28310460.63,39548914.58,33.38082741,32.13513952,1.879684449,1.809539389
03/20/2021,1805.49,283078,230705,177640,16.1,522739,373850,355194,141122871221,79891558867,463782.8908,143929374,1262309,302,17.18808136,1262309,844982,4.05962305,21304934.79,27785139.62,39416492.6,47.8721079,46.08603949,1.878555633,1.80846829
03/21/2021,1783.94,262290,213705,164859,16,486598,350945,318928,138089306566,78907502960,457142.7044,144108310,1206064,294,17.20396934,1206064,820125,4.999561218,19492899.65,27628262.29,38902912.46,42.49465543,40.90562805,1.856487109,1.787066406
03/22/2021,1682.05,294738,247658,171577,19.28,512937,361755,355570,187501594542,79583607881,453702.2598,144271173,1307460,297,17.22541233,1307460,832118,5.753573569,21856216.12,27917052.81,38699090.14,32.76170892,31.53260937,1.784491286,1.717543697
03/23/2021,1668.69,307086,238403,187895,16.78,543376,395888,345323,163876571793,79680630933,458818.2224,144434666,1298959,305,17.2506325,1298959,841738,7.529651218,19982338.67,27621241.16,38400213.81,28.45647475,27.388602,1.77018316,1.703754329
03/24/2021,1583.24,292236,238426,173782,16.96,540297,385073,362455,176580847487,79191815077,456644.1132,144599920,1309468,312,17.23945083,1309468,821724,5.40793635,20730855.15,27181393.48,38511919.05,34.41843189,33.12540618,1.707682773,1.643528841
03/25/2021,1588.34,303999,235987,198389,17.12,565629,400517,376248,179094812700,80036668207,466920.5202,144769781,1349663,291,17.27065068,1349663,823664,7.970399745,21188381.88,27458510.84,38868962.14,22.25697585,21.42089467,1.699704609,1.635855367
03/26/2021,1699.89,287296,227291,182562,15.65,532968,394907,346612,145286643587,79967589918,478075.4561,144934484,1265836,289,17.29895558,1265836,809669,7.336424453,21231017.18,27435678.84,38586797.89,27.92656912,26.87743298,1.776331666,1.709599023
03/27/2021,1713.94,276153,219948,176742,13.08,513297,379138,332919,118832877161,79595845321,473457.0397,145117177,1230764,294,17.3105898,1230764,803133,4.481757352,20528933.35,26104273.2,38422776.81,44.37603493,42.70889328,1.791299748,1.72400328
03/28/2021,1686.74,253146,207354,159032,13.65,496774,363639,322341,124092555106,79579152301,477351.3128,145297002,1211918,293,17.3139439,1211918,794043,3.541474369,19873616.69,26046892.16,38001226.93,53.30257936,51.29822513,1.764335836,1.697990942
03/29/2021,1816.48,283700,228885,179867,17.01,519213,380797,340634,150489681921,79770894158,487236.732,145461535,1269901,307,17.35211434,1269901,824827,7.355848676,20937469.37,26311804.03,37716240.72,26.11019843,25.12829508,1.853297182,1.783601859
03/30/2021,1841.4,292516,242855,180710,18.8,528552,376327,365509,167319411691,79725015050,486381.4378,145621802,1300973,304,17.37606816,1300973,849433,5.827619357,21944642.71,25428156.57,37818952.19,28.71637205,27.63635217,1.866772976,1.796563831
03/31/2021,1919.08,303751,256974,179925,23.84,544400,379500,388667,210893109900,79072966214,482269.2595,145798133,1354603,298,17.40911268,1354603,880632,7.366324709,21183655.89,26926406.72,37692897.28,23.90153255,23.00244561,1.912236527,1.840305287
04/01/2021,1967.67,306647,256498,176795,22.35,594579,398764,429181,191869919452,79787949899,488263.6552,145992524,1368006,276,17.43597306,1368006,924096,5.50011888,23659251.22,28447261.21,39097089.69,29.98833274,28.86086049,1.928481188,1.855976023
04/02/2021,2134.46,319483,240049,208843,22.97,598825,435279,389840,186231148818,78916731068,490883.6004,146145410,1358619,290,17.50705726,1358619,891279,12.53502584,24506592.65,29912980.16,39290267.67,15.25089831,14.67792768,2.01089861,1.935349891
04/03/2021,2009.19,289567,236195,184530,18.28,551394,387553,370589,146063400928,79806573012,493933.1209,146262792,1293333,296,17.5599892,1293333,827383,10.77353941,23604721.24,30558358.35,38858099.44,20.03248093,19.27985051,1.927363269,1.854951258
04/04/2021,2076.62,289376,236902,176183,15.36,515591,374441,330645,112039248727,79996584791,504661.3626,146412498,1197875,291,17.58390615,1197875,778916,5.597815025,20620267.97,31987991.03,39467641.64,38.93993713,37.47684378,1.925565457,1.853216033
04/05/2021,2107.73,299836,250663,180781,19.05,534833,386123,355752,148795113225,79651781826,514496.8107,146557299,1296946,286,17.65161253,1296946,831866,11.07403584,21587323.77,32618351.45,39955276.37,18.51158775,17.81566864,1.919659496,1.847492389
04/06/2021,2112.29,316210,256398,199180,19.34,559697,402647,372254,153265691515,79108256288,507911.9863,146669371,1335799,302,17.69690153,1335799,852084,10.49426452,24906305.29,32683332.59,40002240.82,20.0328244,19.279535,1.928444803,1.855929965
04/07/2021,1964.18,299890,250274,184630,18.29,540668,385472,356659,153647677894,78209304011,510173.0421,146770920,1293255,261,17.95837682,1312638,832711,40.7429373,24314167.86,33255330,40594697.84,6.28322381,6.0469628,1.840965594,1.771741832
04/08/2021,2081.11,303900,248466,191739,15.58,539591,392847,344888,124438377904,78686059782,520164.6427,146881518,1284449,324,17.98201988,1284449,820952,6.326353766,23987037.36,33106607.89,40536193.49,31.46232649,30.27937039,1.897115504,1.825785612
04/09/2021,2066.55,311433,259298,197709,14.83,532431,392850,345881,118854613506,78756692481,512284.61,146989022,1300882,269,18.00313408,1300882,802094,5.625268642,22464711.91,31961241.59,40667794.06,33.24800898,32.02678669,1.883185759,1.814015047
04/10/2021,2133.82,301572,241792,191814,12.96,583179,414352,379855,98446127075,80210858602,518135.0877,147142036,1315016,262,18.01564252,1315016,862359,6.011441239,21925933.26,31260631.75,40545531.78,31.27104381,30.12237579,1.923652917,1.852992065
04/11/2021,2150.54,303252,240509,191432,11.45,545868,397002,349251,85229481055,80086231646,510258.7918,147313896,1256904,276,18.03268454,1256904,806979,4.171645442,20242067.55,30922004.13,40711762.3,46.30785155,44.60580195,1.920681133,1.850086311
04/12/2021,2137.79,343142,275276,206771,13.69,571988,422579,363662,109282376325,79417012394,539964.1183,147466865,1347983,298,18.0598461,1347983,827459,5.642637289,21440000.33,29910602.45,40313844.95,32.89869221,31.68951552,1.915320338,1.844923597
04/13/2021,2298.66,352788,294953,200810,16.01,573546,413717,382050,120270890177,79056432183,536439.3516,147606870,1350467,300,18.09092941,1350467,843473,7.555516347,20587006.55,29099142.51,40973940.85,24.59178852,23.68721473,1.998079358,1.924582865
04/14/2021,2431.86,355784,275484,225148,19.04,600761,440121,388861,137756107863,78785305818,534784.8071,147737065,1386341,302,18.13059408,1386341,865249,7.524436133,23874920.74,29563350.04,41221054.36,23.45058082,22.58800135,2.05054652,1.975121551
04/15/2021,2517.08,302643,242823,187324,16.57,521190,372438,323050,105013545945,79483036935,534788.5007,147854258,1197340,269,18.153096,1197340,758253,5.923643794,24419489.35,29345478.37,41376014.81,34.93818452,33.65332409,2.075791234,1.999453495
04/16/2021,2430.91,349388,274619,213925,24.42,617881,441085,437683,183796313660,78910943871,514120.6001,147961382,1426977,297,18.17409824,1426977,932621,6.399993444,25631766.45,31329857.81,42650994.58,25.18865982,24.26255616,2.000823981,1.927260305
04/17/2021,2318.01,337620,277092,194701,18.66,640546,438114,473390,144966485762,79160468627,522224.9023,148099002,1453000,290,18.19275728,1453000,1033818,4.276453282,23897681.42,31442202.23,42851800.53,34.69921807,33.42358402,1.942719422,1.871299973
04/18/2021,2240.96,316826,264370,189241,22.44,603119,413983,434691,170181112745,79765360505,531046.4509,148212861,1396766,301,18.25504998,1396766,946208,10.35026607,21637378.59,31915594.06,43326437.87,17.2384954,16.60452722,1.876230242,1.807229425
04/19/2021,2163.36,335434,276854,192125,22.56,651175,454263,473183,195797651762,78423491800,510461.851,148348761,1476842,288,18.2856824,1476842,1017545,5.553811902,22596087.69,32396082.96,43656211.39,26.78610936,25.80106338,1.832608027,1.765214769
04/20/2021,2332.45,348810,297454,179985,32.43,692931,467346,539214,265510040331,81530822523,530846.8549,148510666,1555560,302,18.30072822,1555560,1118738,4.580995486,23407005.81,32448724.94,43752905.19,30.2035989,29.09285809,1.92313142,1.852408041
04/21/2021,2357.59,375730,309736,208168,22.42,705175,502489,485959,166325327588,88971935429,541356.0007,148665796,1565355,302,18.32415918,1565355,1074601,5.165944856,24174189.42,31808094.85,43894227.35,26.6340502,25.65511204,1.939960255,1.868656751
04/22/2021,2410.48,370027,304854,222416,20.13,698457,505358,466530,140016002618,93633381117,538949.1996,148776445,1577266,314,18.37241358,1577266,1016078,8.06476098,24713342.11,31361680.89,44100671.5,18.00713092,17.34532064,1.957902165,1.885944018
04/23/2021,2369.67,360897,292540,226669,17.71,653197,479877,426590,124223128337,94216907988,539129.7506,148875611,1537100,309,18.42367946,1537100,982261,9.12014847,25344887.08,31138672.25,44170038.34,18.36329868,17.68839368,1.916638409,1.846196335
04/24/2021,2216.56,321400,247068,202679,10.14,673025,488922,400834,67652388873,94843856318,541480.4112,149098800,1389103,307,18.42293708,1389103,952557,4.338287042,19301619.25,30199924.71,44073155.92,40.21771789,38.73959316,1.841733127,1.774043774
04/25/2021,2322.14,323533,234681,213821,8.64,684188,526352,367442,55417762177,95382429494,558255.7629,149321856,1389350,293,18.45647435,1389350,946967,6.15761988,17920564.21,29769780.25,43882521.18,32.58929886,31.39161364,1.878306954,1.809277532
04/26/2021,2534.9,342482,269764,218381,9.96,665365,511394,383869,62694725054,94387683856,562430.6079,149417319,1448466,305,18.51023414,1448466,950806,8.745871634,19360725.61,29320859.66,43960173.83,22.9493463,22.10598773,2.002561385,1.928969864
04/27/2021,2667.93,343301,275850,217607,11.13,645368,486105,400247,66938145405,93916000005,557235.5988,149528832,1448293,287,18.56326769,1448293,972635,9.155661911,21068190.55,29429709.22,44226792.73,22.42249627,21.59855564,2.051363662,1.975983925
04/28/2021,2750.91,370767,278951,239522,13.12,651324,488379,429375,79191609660,94295167565,575053.3189,149602630,1517604,348,18.61328991,1517604,997380,7.612060038,24317928.23,29452323.23,44461488.86,22.47821042,21.65279851,2.07559725,1.999380209
04/29/2021,2758.46,383311,276503,259023,11.99,661736,496847,429421,71836786969,94139806485,568263.862,149678151,1530717,284,18.64484829,1530717,983160,7.400545802,24465868.08,29653888.05,44606979.63,23.95743925,23.07775501,2.068508372,1.992555588
04/30/2021,2775.96,358413,272043,223735,10.04,625741,460578,351867,56781903115,93996018113,566158.3993,149767754,1441230,282,18.68177524,1441230,946932,9.069631309,22006832.2,29666840.61,44745400.54,22.05901206,21.2489538,2.06386767,1.988077646
05/01/2021,2947.8,341319,245076,219927,10.14,676019,494516,345991,59677504645,94431457868,572189.3644,149895068,1427568,318,18.72102133,1427568,968174,6.796995918,22743863.96,29814786.57,45134962.43,28.36851166,27.32675938,2.123615583,2.045631887
05/02/2021,2954.22,312199,232510,198597,8.05,637610,440824,369656,43095065217,93723948363,572049.1138,150046974,1417458,331,18.76051425,1417458,983540,6.4102168,21508071.36,29953522.03,43642061.85,36.84644975,35.49274767,2.116602173,2.038840305
05/03/2021,3432.21,323298,257941,195290,14.21,675494,464550,390943,66900438914,94869902840,573040.069,150161024,1488804,300,18.82751664,1488804,1041998,9.16252933,20731747.22,30793102.07,43844871.52,18.8822977,18.18819531,2.301038309,2.216453465
05/04/2021,3241.09,351511,287455,202413,13.51,702542,492583,406498,69098834782,95018846465,588043.6014,150268945,1536119,287,18.89015691,1536119,1048880,9.19421557,23447409.97,31564527.14,43762813.32,17.12133941,16.49223451,2.195508242,2.114836693
05/05/2021,3522.18,369745,300725,211222,12.94,694409,493792,407394,59385330566,95249233774,583361.0688,150404766,1518877,299,18.93862491,1518877,1058160,7.363865836,23109816.61,31455632.06,42718811.28,22.53384466,21.7058593,2.287906384,2.203839373
05/06/2021,3491.74,375457,309704,213314,14,692677,492081,415046,65942349676,94807627589,596101.3131,150566945,1532197,297,18.97536098,1532197,1009706,7.040785447,24541875.99,31337897.72,41405050.84,23.77401213,22.90027655,2.240197454,2.157866368
05/07/2021,3483.96,385076,321237,207863,14.47,674802,481823,409681,68346008307,94816227107,580225.3202,150763401,1527890,306,19.01196753,1527890,1016588,7.994194551,24271793.79,31728248.8,41890456.27,20.96825035,20.1979207,2.207374915,2.126280578
05/08/2021,3916.25,400767,333693,191826,30.04,758093,469426,555039,139807611958,95170701477,592468.3454,151029037,1710882,283,19.34940279,1710882,1272142,32.91058568,23275228.66,32141656.85,42546045.65,4.135387084,3.98346652,2.349213317,2.262910919
05/09/2021,3927.06,401638,321590,207686,27.78,799580,538671,546693,130671783382,94499810450,601085.784,151295444,1716600,279,19.38654456,1716600,1321348,4.80607199,18683624.08,31655693.59,42603117.07,27.03538962,26.0147188,2.339422686,2.251102136
05/10/2021,3946.42,430408,370763,172321,51.74,763618,464643,557879,238385113212,95577766788,603241.7421,151561505,1716489,313,19.41987785,1716489,1273840,6.376859651,21295995.35,32550392.64,42765018.95,18.45767818,17.76055985,2.309568695,2.22233981
05/11/2021,4181.28,393994,340205,151083,68.72,784481,464443,603855,298765260904,93802323851,604036.8695,151848010,1716051,317,19.45968008,1716051,1351833,5.844060874,25535067.69,33536182.89,44213145.12,19.08230706,18.36155763,2.314326948,2.226913522
05/12/2021,3811.29,371677,310127,164916,63.22,732839,450533,527681,281829434837,93951973334,604529.3351,152076104,1624077,313,19.5000284,1624077,1205138,6.600964511,25953580.98,33265928.08,44641918.14,19.42670996,18.74695355,2.214686503,2.137192817
05/13/2021,3718.99,407540,295338,233706,38.58,759000,517124,479549,170566587929,95300545090,618543.806,152302993,1588560,327,19.55687538,1588560,1109616,8.973035769,24354844.38,34033527.13,45182853.01,15.51430179,14.97120791,2.089169603,2.016036101
05/14/2021,4087.02,398015,300845,216508,32.61,726007,503602,455228,128797309542,94900094995,619395.1676,152524167,1531689,309,19.57732667,1531689,1124466,4.801166574,22635077.39,33773477.25,45096894.71,27.71552485,26.74420788,2.234089959,2.155794148
05/15/2021,3644.04,389893,308057,201809,22.07,700090,472666,444504,93121194895,94572879603,612776.0556,152727448,1472680,331,19.59538114,1472680,1106087,4.135817991,19836618.86,32974445.9,44413640.61,34.9294337,33.70959222,2.069446818,1.997175475
05/16/2021,3586.18,333117,261991,187070,19.45,665517,449732,421703,81298825948,94311633303,629683.3096,152913903,1425115,304,19.63720252,1425115,1057384,6.272201398,19307519.64,32213933.63,43921802.74,26.96460527,26.02762041,2.027224758,1.956781342
05/17/2021,3280.73,368664,288503,207034,20.28,649923,456887,395852,95485853591,93820812567,613785.9781,153089784,1446627,333,19.69333518,1446627,1006395,8.399952049,20642171.66,32119559.26,44053967.19,18.83568139,18.18635851,1.915226809,1.849203152
05/18/2021,3377.65,355933,291849,191641,19.56,620059,434805,385080,88032574764,94510512266,628525.0569,153268190,1425053,323,19.71844827,1425053,1010230,5.705197537,23773501.85,31878911.09,43555904.67,27.14256335,26.20695426,1.97210678,1.9041279
05/19/2021,2442.89,316099,258155,178926,51.49,618994,402163,423361,298784466223,93577108933,632820.4407,153430861,1461174,342,19.8734863,1461174,967288,20.89968381,25642447.56,31565222.14,43432205.49,8.154953695,7.873730171,1.628042871,1.571899823
05/20/2021,2772.84,334937,269186,189732,23.46,659978,457091,389176,126958389431,93971140228,643805.8731,153584957,1459146,348,19.97528929,1459146,987405,14.3162418,22860690.67,30188120.51,43343714.8,11.27084383,10.8833367,1.742304287,1.682401466
05/21/2021,2435.86,320798,249874,185310,19.55,595064,428616,336306,114601126841,93556225767,621500.1284,153731313,1367394,316,20.05219756,1367394,915193,12.77783583,21668029.71,29769178.81,43173522.17,14.69953525,14.19413137,1.579076775,1.524784478
05/22/2021,2297.03,308573,228446,183572,9.49,577732,374244,360590,56329952594,94121993351,621794.6472,153915137,1283663,328,20.09588178,1283663,876021,8.759130372,20432944.11,29634226.58,43151746.24,21.59796987,20.85453729,1.536261211,1.483380934
05/23/2021,2098.57,267083,206587,163984,22.63,520629,350420,315496,143673402773,93650490779,613847.6693,154124259,1264253,309,20.20183677,1264253,811801,18.51347666,19394636.72,29892765.5,43217095.89,11.69529244,11.29308425,1.428873159,1.379733346
05/24/2021,2648.77,305855,241946,178959,12.82,553355,388662,322013,68467808560,94345846823,608751.561,154320324,1312739,301,20.31388891,1312739,861575,17.41985567,20929359.14,31110436.32,43810297.97,13.61407362,13.14582603,1.691404507,1.6332297
05/25/2021,2707.49,329983,256524,189140,10.03,556869,410330,297458,51922095681,93701276250,605002.7384,154492814,1289446,284,20.41063749,1289446,843919,15.7639724,21386962.35,31001069.94,43718052.51,16.33847544,15.77677935,1.725173435,1.665864158
05/26/2021,2888.94,330611,268221,189270,10,574484,414178,315627,50146189154,93878141584,606507.4136,154674296,1326432,301,20.4845158,1326432,876742,12.83167326,20552186.1,28526645.35,43883287.64,18.30352914,17.67411795,1.801254556,1.739314055
05/27/2021,2742.48,306313,235337,190033,7.71,576930,434515,298632,39437129759,93048078722,600159.3541,154875677,1291385,299,20.55037936,1291385,897682,10.89406455,22270783.85,29195603.58,43818460.17,20.22525189,19.52932594,1.756818483,1.696368527
05/28/2021,2412.36,314011,247794,190770,6.96,543025,393292,315310,40891552216,93799437507,599444.4848,155050855,1305078,319,20.62969026,1305078,892676,13.61651658,22174325.83,28686805.68,43534748.62,19.22223963,18.56070536,1.597605293,1.542623631
05/29/2021,2278.58,323773,247168,185229,5.45,594722,428772,344646,32976768948,93600518661,597052.0837,155351723,1293425,337,20.70103405,1293425,954626,12.44083799,18997270.09,27815974.85,43386084.43,20.83175901,20.11478919,1.535196387,1.482359299
05/30/2021,2386.91,334826,200409,233624,4.93,594542,441415,318959,28081052885,92929644248,604655.8902,155575585,1280282,342,20.76108854,1280282,930364,11.32870538,19892664.99,27620912.09,43024210.74,25.10062736,24.23665149,1.59846573,1.543445758
05/31/2021,2707.38,310260,226543,193005,6.42,590204,418988,344920,32279087412,93077492745,597041.8277,155808907,1297889,309,20.80833939,1297889,950681,8.770598023,20186440.06,27251588.63,42652795.17,30.72536558,29.66736416,1.752066394,1.691735501
