Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count
14.49,856,546,587,0.01,17199,7516,16241,22658862386,1294746453,3639.7054,298208,39854,438
13.97,871,584,575,0.01,17682,7726,16630,22804128940,1302395289,3424.0833,300769,40145,411
14.01,944,416,702,0.01,14569,6860,13701,22375029283,1248713565,3555.18,303280,36901,447
15.57,717,508,479,0.01,18481,8032,17381,22951154962,1301471081,3581.6422,306177,42581,468
17.55,1037,754,667,0.01,21159,9846,19690,22759240658,1682028208,3714.9746,311130,46185,447
18.7,1465,1125,818,0.01,21346,10026,19669,22856579441,1750832772,3749.449,315391,50335,491
18.3,1184,957,526,0.01,19198,8709,17908,22714226454,1386896176,3718.5221,318367,43251,453
20.61,960,695,599,0.02,17847,9481,16077,23212696396,1814513168,3717.1685,323909,43392,449
15.49,2900,1831,2386,0.05,26407,14035,22708,24632069593,9699231882,3864.3682,337984,66558,1053
11.36,2413,1566,1911,0.05,24516,12578,21457,24843768913,13050992504,3764.232,352687,63083,1230
12.33,1288,814,1007,0.01,21472,9786,19842,22736174769,2537463020,3855.0105,359236,51035,515
11.7,1140,760,867,0.01,20551,9011,19173,22691090048,2430847865,3814.1165,364968,47118,491
12.71,1922,1653,761,0.02,20631,9567,18689,25068845210,2852692046,3755.1058,369392,47323,490
13.21,1101,754,852,0.01,22427,10424,20525,23017973391,2305841686,3914.4371,375128,48615,492
13.58,572,395,417,0.01,19009,8468,17832,22617185981,1467850211,3993.7808,378661,41908,452
14.25,582,420,385,0.01,19562,8086,18442,22376397200,1836377741,3987.4979,382466,45331,484
14.28,470,319,312,0.01,17645,7431,16614,22497935939,1301309403,3971.3075,384815,36684,422
13.82,799,355,651,0.01,21209,7304,20344,22141167067,1272219947,4090.5901,387234,41613,506
14.04,535,392,384,0.01,18470,7521,17587,22312348466,1279888878,4165.2564,389903,39663,455
12.15,606,407,455,0.01,20244,8614,19032,22584213073,1469765402,4215.9351,393251,43089,457
12.76,592,411,451,0.01,19018,8361,17954,22918582594,2550844106,4114.6487,396171,49897,480
12.4,483,337,346,0.02,19130,7569,18220,22446491113,4044720907,4137.6421,398289,63952,515
12.23,392,273,271,0.01,18578,7672,17593,22618172634,2158272351,4235.8486,401254,40085,497
12.04,426,303,305,0.01,19154,7835,18372,22174765936,1122621260,4246.5515,403829,39257,478
11.85,427,288,303,0.01,18784,7822,17976,22438609328,1427198980,4343.8485,407099,39757,454
11.34,454,314,325,0.01,19746,8322,18723,22445903080,1224175371,4332.1514,409961,39950,450
10.45,527,379,352,0.01,19620,8508,18515,22791928270,1368607917,4335.0033,413875,39270,462
10.51,376,275,249,0.01,18934,8198,18018,22376280596,1382496660,4336.5273,416917,37900,479
10.07,370,250,267,0.01,19141,8159,18214,22363551641,1218807221,4320.9295,420028,40433,434
11.3,394,282,268,0.01,19848,8147,18854,22368208463,1841766935,4345.7744,423126,42506,493
10.92,543,367,439,0.01,19190,7870,18224,22412574674,2334633560,4356.4367,427153,40410,548
10.97,316,213,232,0.01,19177,7462,18498,22296567527,1282671816,4385.4846,430282,39358,435
10.58,380,268,271,0.01,18952,7842,18097,22505333819,1300828006,4454.888,432814,38582,466
10.54,386,248,294,0.01,19670,7855,18833,22440652514,1519722103,4453.2789,436469,40811,435
10.44,387,274,267,0.01,17212,7644,16155,22106770557,1149799735,4517.2296,439291,35740,435
11.55,531,381,367,0.01,19793,8201,18909,22324847989,1486527204,4472.393,442427,42809,457
11.88,684,411,502,0.01,19468,8093,18394,22150401292,1357561838,4402.0765,445925,41110,490
11.59,745,233,634,0.01,18614,6947,17866,22453905433,1093312003,4426.8996,448149,38062,447
11.19,379,220,276,0.01,16017,6395,15231,22385907496,894579244,4446.0043,449627,33914,415
11.03,1478,305,1349,0.01,17856,7364,16769,22194304300,1183112877,4569.4936,452120,39198,496
11.63,525,368,392,0.01,25051,17576,13714,21817375021,1362771496,4514.7929,455066,44184,489
12.54,2248,480,2109,0.02,22502,10739,19538,22553228644,3608686150,4425.822,459828,50631,543
12.66,1654,411,1536,0.01,21054,9739,18526,22496025782,1572084963,4602.5527,463245,44882,500
14.82,1087,456,910,0.01,23022,10693,20877,22388524770,1736914290,4434.4853,467682,48458,472
14.4,907,365,720,0.01,20894,9679,18849,22644090502,1486891308,4619.5511,471467,45006,472
12.63,931,332,816,0.01,26650,14526,21968,23334840904,1623408980,4498.6015,475286,58215,444
13.84,801,319,673,0.01,23722,11796,21400,23055593809,1754648808,4353.0916,479819,54856,450
12.08,810,323,690,0.01,29192,17544,24356,23802114598,1974011991,4147.0192,485119,61930,424
13.05,669,301,551,0.01,27088,13810,23203,22886382980,1714851632,3975.9477,490715,53035,510
12.87,562,274,438,0.02,23697,12498,21123,24336775150,2102090676,4230.6929,494141,48555,483
12.87,480,248,384,0.01,21509,10422,19935,22951966479,2014113080,4137.8516,497539,47243,504
12.57,419,214,299,0.01,20210,8869,18911,22341575288,1369798941,4057.8986,499895,42011,431
11.86,359,192,284,0.01,21059,9959,19647,22551495057,1351488065,4120.2423,502487,48749,505
11.04,461,230,314,0.01,21248,10417,19374,22560601997,1361547316,4033.4068,505148,45978,440
8.3,591,268,448,0.01,19845,12767,16506,22679744211,1514488094,3736.2769,509002,49041,461
10.42,382,198,271,0.01,22256,10646,19509,22667499175,1482317473,3614.2588,512182,49475,437
11.21,385,216,256,0.01,21443,10180,19859,22424068262,1466374182,3936.9981,515072,46761,466
11.05,302,171,221,0.01,20390,8872,18964,22709716839,1304026331,4031.1962,517403,43212,469
10.95,218,113,168,0.01,19234,8603,17889,22261007498,1177530476,3924.4177,519315,41487,419
10.98,261,149,185,0.01,19759,8686,18418,22143757119,1262729849,4058.0205,521184,42955,467
11.29,265,165,204,0.01,19724,9553,18229,22238663553,2565817408,4136.7742,523483,42984,462
12.22,679,551,230,0.01,21994,10442,20231,22880314198,1400157039,4353.1675,526475,47057,497
12.22,359,193,246,0.01,20365,9383,19041,22839922128,1471694578,4442.4061,529382,46290,467
11.68,288,171,163,0.01,21935,10899,20082,22430005194,1428325553,4538.8823,531910,48171,455
11.78,278,175,169,0.01,19484,8698,18391,23389186213,1326666513,4529.4509,534215,44400,505
11.56,225,129,152,0.01,19018,8018,18146,22116282460,1140082745,4479.0387,535905,41088,453
11.21,194,121,130,0.01,19172,8625,17915,22080023368,1096874038,4488.9892,537523,40577,441
11.21,247,141,163,0.01,19571,8765,18550,22387394758,1226846171,4512.4457,539237,42302,461
11.17,1230,133,1154,0.01,20537,9739,18511,22133315567,1418034622,4623.2492,541034,48949,434
10.77,264,168,159,0.01,19660,8748,18566,22449010538,1294638318,4616.8304,542790,44867,481
10.77,195,115,125,0.01,19253,8694,18279,22271755769,1649547423,4717.6488,544540,47799,570
10.71,217,124,142,0.01,19624,8731,18612,23013031811,1322051295,4666.3602,546215,42948,441
11.28,235,136,148,0.01,19382,9032,18034,22008202022,1214018556,4807.7401,548162,41318,492
11.14,356,207,228,0.01,19699,8761,18506,22724928781,1279475184,4860.5322,550289,42543,571
11.07,455,282,291,0.01,19708,8207,18802,22323641612,1358467325,4890.1286,551977,44250,478
11.01,489,330,254,0.02,21173,9997,19434,22472449180,3437976497,4980.5674,554648,48430,529
11.01,410,231,238,0.01,19583,9029,18418,22134955112,1365497931,4968.8061,556525,46821,502
11.35,318,192,203,0.01,21112,10088,19593,21662495420,1503181516,5076.846,558729,49868,420
11.26,365,178,254,0.01,19679,9270,18387,22060468684,1446149563,5242.0628,560699,47292,461
11.19,293,220,133,0.01,19502,9602,18448,22084491734,1297050238,5241.1926,562111,47938,485
10.99,347,268,129,0.01,19830,9020,18733,22327330954,1157458709,5174.1701,563720,42607,463
10.95,291,169,177,0.01,20792,9858,19250,22503390990,1320040213,5110.3024,565552,45510,465
11.21,267,161,166,0.01,19917,9348,18647,21969060645,1474009089,5104.6336,567437,46979,439
11.55,270,177,171,0.01,21451,10071,20084,22383972827,1356666091,5212.9746,569525,45846,449
12.21,275,162,175,0.01,21668,11066,19685,22350497450,1434700962,5264.4573,571972,47491,454
12.08,493,177,398,0.01,21088,10322,19556,21832746445,2097074659,5339.3071,574088,55413,490
11.85,172,102,115,0.01,19984,9134,18821,22180114518,1231580684,5064.514,575948,44792,438
11.71,208,124,131,0.01,19904,8927,18850,23122925314,2167392083,4925.8701,577800,48128,438
11.75,281,173,166,0.01,19960,8977,18877,22297761925,1303037941,5116.8905,579552,42667,458
11.7,524,436,183,0.01,20370,9099,19326,22011556383,1526617928,5066.0973,581454,49102,429
11.59,306,186,171,0.01,19323,9238,17613,22086810764,1572299632,5193.0105,583226,48701,422
11.39,348,223,202,0.01,22084,10872,20192,22630806155,1863985100,5135.7331,585238,55970,463
11.72,207,144,115,0.01,20206,9202,18669,21954984795,1913940716,5165.9252,587306,53918,464
12.05,219,146,126,0.01,19826,8857,18606,22516085593,1217614180,5212.7523,589217,42875,460
11.64,200,125,120,0.01,20445,9270,19121,23221716092,1223254865,5414.1144,590967,43345,479
11.89,292,188,179,0.01,20886,9447,19543,23192092540,1545907006,5397.9619,593409,45123,485
11.92,300,193,163,0.01,20414,9440,19069,22172975216,1371598775,5369.0839,595387,42591,471
11.97,336,210,221,0.01,20042,9651,18705,21847315101,1682711707,5550.9528,597288,53859,520
11.96,306,214,175,0.01,20833,9393,19547,22076869309,1658435104,5538.7187,599089,52622,514
12.61,408,228,285,0.01,21106,10321,19451,21913132122,2194001365,5504.7355,600976,57532,482
12.83,698,519,257,0.01,20923,9726,19488,22349371995,1585781668,5705.4374,602847,46882,492
12.39,237,132,154,0.01,19347,8454,18253,22722051979,1293680440,5038.1328,604530,37893,429
12.93,247,137,138,0.01,20830,7844,19557,22459974842,1231910250,5155.0804,605538,40505,672
14.72,837,253,681,0.01,24175,13687,21556,22114596899,1480764928,5747.8625,607992,54067,476
13.72,1133,242,989,0.01,20489,12322,17466,21875371150,1395904968,5918.6443,610986,44549,500
13.11,249,154,161,0.02,17296,8355,16011,21998293790,2410972590,5443.359,612765,52657,848
13.36,159,87,107,0.02,17914,8833,16541,36520780497,1357490092,5966.6603,614329,35219,868
12.91,208,125,129,0.02,18318,9221,16696,33231902597,2289308086,5995.2836,615966,43418,1103
13.05,278,177,183,0.02,17661,8998,16277,38650733832,1747816446,6227.8531,618102,38713,863
12.89,198,111,128,0.03,17635,8939,16104,43188170153,2542248908,5867.8083,619850,43514,877
13.09,240,163,142,0.03,17159,9146,15862,35880566234,2632786474,6199.3892,621612,46817,1436
13.3,247,130,178,0.02,18571,9047,17177,31053957466,2175515747,6242.7931,623520,42797,522
13.17,244,155,147,0.01,17897,10178,16108,30521640536,1396207408,6382.9672,626265,40416,462
13.24,223,121,146,0.01,17202,10391,15146,29817386069,1272668731,6211.6467,628757,35836,433
13.21,190,119,103,0.02,19366,8676,18134,27851144123,3985836244,6435.5312,630756,53076,1507
13.23,346,215,212,0.02,20007,10504,17946,29274270351,3743242598,6609.1126,633321,51105,1445
13.45,416,264,297,0.02,18293,9178,17056,28921116127,2717406813,6480.4953,635918,47672,661
13.32,3591,3494,1253,0.02,15589,7145,13943,25719466740,3246134901,6618.6976,660086,56662,533
13.09,1159,767,890,0.02,16327,7168,14950,25204877308,2866971417,6594.0094,662562,41719,1234
12.87,861,609,576,0.02,16706,8004,14257,23383154022,2310816610,6644.5921,665271,36826,896
12.68,705,397,526,0.02,19029,9406,17479,23148248452,2421130656,6417.1224,667639,43708,2044
12.24,485,315,353,0.02,18762,9640,15763,23382156317,2565205408,6698.4587,670797,37690,1394
12.06,494,366,275,0.02,19074,10654,17382,24293403159,2711943257,6812.7671,673589,43940,880
11.74,583,415,337,0.01,20223,10621,18693,23808820587,2467479630,6857.1214,692580,44940,814
11.75,457,334,285,0.01,17386,9349,15790,24289033632,1564187991,6937.1736,698427,41053,633
11.77,347,220,223,0.02,11626,5413,10466,26037096488,1522678013,6700.3711,706700,30002,969
12.02,153,109,90,0.04,9198,3686,8388,74508549155,1418138280,6965.8669,722341,32244,1208
11.9,262,171,160,0.02,15842,8047,14294,47491822159,1486426699,7226.2037,734697,42006,708
11.96,102,69,54,0.02,12335,6442,10794,67021626922,1040206098,7301.6059,738149,33662,582
11.93,118,78,62,0.02,14401,7603,12886,64860315135,990865611,7491.1701,743253,34990,746
11.98,368,223,244,0.02,16767,8437,15216,62917625993,1078574284,7121.9336,747984,38136,718
12.5,399,279,210,0.02,20528,11698,16867,56109104953,1704303900,7396.8799,752637,51898,758
11.98,1635,1515,208,0.03,14107,6927,12743,26727015004,4085729321,7431.3973,754184,38497,1178
12.05,391,270,220,0.02,20555,11255,17457,28388678071,2271887910,7670.915,755773,43438,842
12.07,2783,324,2615,0.01,22990,12002,21892,27327186756,1538319822,7757.4499,757282,57780,464
12.06,312,227,184,0.01,18589,10044,15606,25568419660,1087705458,7767.7022,759020,37772,425
11.95,288,200,162,0.01,17439,9598,14815,27189463354,1003447161,7558.2757,760374,35364,388
11.93,1896,1770,212,0.01,18484,8964,17342,26738598194,1752086955,7712.7627,762017,52547,488
11.38,1341,966,928,0.01,18401,9037,16948,25467763116,1595508580,7817.4541,765118,47610,425
11.5,946,628,642,0.01,18399,9163,17058,24766803093,1320784021,7897.5795,767113,45158,416
11.43,727,417,536,0.01,18313,9360,16774,25335805631,1288784933,7754.9282,768983,44353,384
11.08,738,343,554,0.01,18206,9551,16629,26393346615,1281666893,7447.6341,771307,41522,382
10.39,484,286,347,0.01,16901,8789,15450,26931401011,1103589525,5933.8419,773134,40011,361
11.22,559,259,430,0.01,15098,8222,13532,25710654068,1149072616,5768.4023,774956,39435,467
10.91,442,256,299,0.01,19726,10638,18110,24958279875,1338772706,6170.1936,776809,45031,436
10.75,656,390,413,0.01,20015,11620,15785,27306724366,1473547479,5264.4502,779107,49025,362
10.82,567,336,338,0.01,20913,8578,19083,24483859111,1195992854,4743.8178,784101,43519,381
10.86,448,281,284,0.01,19179,9927,16220,24961749448,1175802179,4528.1677,786089,42346,410
11.13,319,216,188,0.01,13170,6858,11729,23953353775,909734105,4164.5726,787718,32572,391
11.11,335,222,200,0.01,16309,8247,15108,24196990421,1010144475,3926.9146,789257,37690,405
10.97,299,204,187,0.01,14776,7169,13462,24064007293,961866815,3870.5255,790947,34391,421
10.9,331,223,200,0.01,17921,8895,16052,24556000429,1155660767,4601.8022,792758,41941,470
10.86,385,249,252,0.01,16645,8586,15284,24358801328,1287625339,5126.5784,794819,41569,426
10.64,427,313,243,0.01,17126,8954,15642,25674126403,1396745204,5000.396,797293,40517,383
10.52,340,258,189,0.01,15688,7455,14566,24703835063,1345345017,4596.517,799270,40164,385
10.29,931,822,278,0.01,17430,8728,15763,28889390493,1309985453,4470.7243,801510,41070,384
9.96,451,264,293,0.01,16063,8326,14696,25243993965,1173857840,4555.873,803333,40882,424
10.13,638,413,457,0.01,17387,9463,15302,25168748733,1300556775,4937.128,805729,43673,395
10,645,478,382,0.01,15701,7635,14397,24969184273,1454676000,5122.3997,807584,43876,431
10.22,488,361,316,0.01,16875,8371,15436,24586128040,1415927265,5155.4629,809701,45330,393
10.01,485,352,273,0.01,15618,7837,14310,24746018974,1307260877,5050.1138,811573,41684,377
9.95,325,226,195,0.01,15677,7807,14265,24334480804,1193953855,4838.0854,813381,40738,415
9.53,338,239,218,0.01,16189,8083,15041,24779293462,1340958763,5193.5489,815431,43785,465
9.7,297,225,177,0.01,15538,7433,14551,24367796634,1103106990,5480.2832,817002,39289,431
9.57,532,453,171,0.01,16204,7764,15127,24297865025,1263031869,5987.5706,818672,42125,425
9.56,417,279,251,0.01,15918,7980,14711,24827550548,1349827967,6324.9229,820838,42735,398
9.84,1551,1433,256,0.01,29347,21813,14878,23329377849,1568306298,5955.0846,822445,53585,424
9.78,310,215,171,0.01,38706,30063,15427,24571404785,3254628695,5908.0341,824109,64289,916
9.22,243,170,138,0.01,15831,5263,14973,27981297065,2211281024,5287.2911,825754,36861,793
9.39,255,178,154,0.01,29251,22868,11719,24440853301,2334154461,5301.8374,846275,58075,831
9.34,653,594,161,0.02,14433,5799,13327,24641800522,2821246160,5364.8074,849441,40804,778
8.91,265,171,169,0.02,15708,6104,14746,25256371561,4447039191,5348.1061,852266,44449,1107
8.67,457,347,211,0.02,16449,7463,14883,25726139305,4699460436,5544.287,853978,48388,1039
8.18,797,692,234,0.02,15074,6915,13881,25163119754,3918288751,5456.127,855743,47036,843
8.59,401,283,248,0.01,16228,7147,15140,23375317675,1448305639,5209.9548,857601,39178,436
8.44,395,287,230,0.01,14722,6727,13722,22785340768,1179561410,5268.3704,859257,37121,417
7.65,1038,909,266,0.01,16563,7390,15439,23095222285,1219699612,5341.6121,862502,41642,401
7.9,315,229,188,0,16480,9250,14046,22832490174,1114755125,5614.5189,868899,41357,373
7.54,310,234,163,0,16951,9378,12992,22644586389,1131598024,5551.9253,874459,39643,356
6.69,495,341,317,0.01,15889,7684,14357,23613848731,1245472147,5409.3217,881172,41613,346
7.61,520,413,345,0.01,18103,9746,15861,23636815655,1416816699,5367.7479,883754,48200,424
8.35,1773,1687,245,0.01,14962,6604,14120,23374892164,1404643653,5496.8057,885642,41757,376
8.3,435,309,252,0.17,15100,6817,14277,939588332579,1238511280,5783.3873,887335,39587,418
8.52,388,298,233,0.01,16049,8540,13974,22949471336,1332538357,5914.8346,889144,41444,396
8.09,934,863,216,0.01,14657,7015,13880,22755035263,1210059849,6040.1544,892527,40564,369
8.2,352,278,184,0.01,15179,7686,13690,23102362744,1630402551,6204.02,895206,39164,365
8.45,420,299,253,0.01,15807,7752,14807,23597952573,1262373967,5975.0517,896938,38741,384
8.4,724,618,259,0.01,14433,7100,13654,22648901910,1328681874,6168.728,898535,44664,412
8.23,1531,1432,292,0.01,16376,8898,13995,22618352558,1460654618,6132.4685,901773,47294,407
7.76,880,789,212,0.01,17355,9998,14090,23094151934,1390060373,6097.3583,905539,46102,382
7.85,354,257,214,0.01,16139,7796,14878,22992393242,1291609871,6290.8766,907424,43953,385
7.66,313,220,193,0.01,14798,7685,13423,23595023607,1235492184,6370.3847,910520,39442,395
7.89,406,280,242,0.01,13465,7441,12199,23992718388,1106211073,6594.1816,912585,36640,396
7.61,1303,1054,537,0.01,16637,8044,15568,23123514564,1495809320,6588.4056,914696,45599,371
7.59,636,430,431,0.01,16566,8535,15678,24119840003,1527558481,6748.3212,917034,44241,373
7.87,1826,1692,387,0.01,15834,8839,14692,23592292635,1796300581,6696.8063,918936,50793,351
7.64,1551,1361,482,0.01,22942,8766,21219,20481256826,1695203949,6475.333,927709,55173,362
7.16,1119,970,329,0,17169,7693,16151,21893017280,1339317925,6022.6423,931859,44391,379
7.23,421,326,211,0,15112,7159,14272,22905581735,1110435549,5671.6635,933627,37757,364
7.19,425,289,249,0,13705,6388,13110,22736759512,1044011922,5939.9539,934939,36601,390
7.21,473,320,282,0,13757,6498,12986,22814139095,1001482192,6147.6001,936356,34565,370
7.15,1659,1517,351,0.01,14343,7156,13406,23152519818,1432239709,5943.6228,938065,42370,346
7.57,974,772,410,0.01,15071,7699,13942,22822250696,1356040583,5906.9011,940084,43386,365
8.21,975,840,285,0.01,15052,8536,13920,23046273651,1632342826,5885.5378,942696,46546,396
8.16,1412,1099,464,0.01,15526,7878,14006,22836679784,1553149651,5892.7281,945119,44561,382
8.05,467,311,302,0.01,15516,8545,14339,22450276633,1267201745,5957.5536,948080,41220,356
8.14,373,274,203,0.01,13792,6511,13050,22502464773,1122085141,5962.5576,949686,38730,337
8.34,496,352,288,0.01,15041,7688,14029,22989772352,1200378294,5979.936,951934,39652,353
9.6,1906,1795,324,0.01,14621,8512,13429,23220439902,1725017707,5984.9265,954595,45883,385
10.88,1086,888,399,0.01,17700,10889,16189,23038159919,1722856381,6603.4409,958122,50673,393
10.2,1572,1455,290,0.01,18570,10244,17153,22939235415,1531231916,6748.8433,961441,49596,381
10.07,1141,967,356,0.01,16841,10350,15256,23009819425,1346979886,6783.5835,964753,43804,373
9.79,904,814,244,0.01,16371,8745,15148,22843513981,1339394826,7025.7055,967383,43622,388
10.27,993,892,236,0.01,15463,7912,14525,22998988736,1452349378,7052.8143,969583,42727,372
10.2,1072,972,280,0.01,17027,10006,15169,23091635207,1557850735,7281.103,972005,46188,378
10.55,1704,1594,275,0.01,16047,8381,14988,22532703925,1666781505,7283.0151,974323,48179,344
9.83,829,711,245,0.01,16126,9143,15081,22676639926,1526928420,7356.4905,976598,45221,367
9.81,1281,1130,317,0.01,17455,9360,15555,23040753981,1613483109,7432.253,980228,50589,367
9.78,1394,1276,323,0.01,16637,8588,14856,22119879499,1614122156,7568.8324,983851,50833,346
9.78,782,689,250,0.01,15774,7887,14415,22409886093,1276527305,7587.9426,987294,42044,328
9.88,760,666,238,0.01,15988,7294,15071,22419878847,1333535915,7741.9086,989724,41748,369
9.59,702,561,295,0.01,16692,9257,15563,22395773525,1447294287,7735.3142,992133,45375,366
10.14,1705,1573,334,0.01,17452,8454,16300,22742343222,1742542655,7657.6882,994840,46671,371
10.19,777,661,256,0.01,16318,7951,15191,22420105832,1514489339,7592.5237,997440,44994,363
10.43,1132,1030,270,0.01,16188,8829,14975,22228644380,1417244289,8114.4421,999958,43628,383
10.6,1324,1200,316,0.01,17872,9280,15973,22369863556,1515455427,7838.6452,1003081,45775,375
10.91,816,702,268,0.01,16131,8307,15080,22405633901,1388291037,8044.0736,1005461,43302,368
10.71,1088,982,255,0.01,16272,7853,15274,22118050371,1643236317,8083.9775,1008099,47432,354
